date,act_symbol,expiration,strike,type,bid,ask,vol,delta,gamma,theta,vega,rho,underlying_price
9/2/2019,ADSK,29/3/2019,144,Put,4.65,5.1,0.4268,-0.2947,0.0144,-0.082,0.1943,-0.06,68.72393701
9/2/2019,ADSK,29/3/2019,148,Call,12.65,13.4,0.4184,0.645,0.0157,-0.0961,0.2104,0.116,68.72393701
9/2/2019,ADSK,29/3/2019,148,Put,6.3,6.6,0.4288,-0.3584,0.0156,-0.0889,0.2121,-0.0722,68.72393701
9/2/2019,ADSK,29/3/2019,150,Call,11.5,12.1,0.4142,0.6124,0.0164,-0.0975,0.2164,0.1109,68.72393701
9/2/2019,ADSK,29/3/2019,150,Put,7,7.35,0.4223,-0.3903,0.0162,-0.0897,0.2181,-0.0779,68.72393701
9/2/2019,ADSK,29/3/2019,155,Call,8.35,9.25,0.3938,0.5261,0.0179,-0.0957,0.225,0.0971,68.72393701
9/2/2019,ADSK,29/3/2019,155,Put,9.15,9.7,0.4129,-0.4749,0.0173,-0.0902,0.2249,-0.0927,68.72393701
9/2/2019,ADSK,29/3/2019,157.5,Call,7.35,8.05,0.3944,0.4819,0.0179,-0.0955,0.2252,0.0894,68.72393701
9/2/2019,ADSK,29/3/2019,157.5,Put,10.25,11,0.4046,-0.5191,0.0177,-0.0879,0.2249,-0.0997,68.72393701
9/2/2019,ADSK,29/3/2019,160,Call,6.45,7,0.3957,0.4391,0.0176,-0.0944,0.2228,0.0818,68.72393701
9/2/2019,ADSK,29/3/2019,160,Put,11.75,12.4,0.4027,-0.5624,0.0176,-0.086,0.2225,-0.1063,68.72393701
9/2/2019,ADSK,29/3/2019,165,Call,4.65,5.1,0.389,0.3541,0.0169,-0.0871,0.2102,0.0667,68.72393701
9/2/2019,ADSK,29/3/2019,165,Put,14.95,15.45,0.3951,-0.6477,0.017,-0.0784,0.2109,-0.1173,68.72393701
9/2/2019,ADSK,29/3/2019,170,Call,3.2,3.8,0.3868,0.2782,0.0154,-0.0777,0.1896,0.0529,68.72393701
9/2/2019,ADSK,29/3/2019,170,Put,18.05,19.2,0.3827,-0.731,0.0158,-0.0662,0.1911,-0.1235,68.72393701
9/2/2019,ADSK,29/3/2019,177.5,Call,1.65,2.36,0.3815,0.1821,0.0123,-0.0601,0.1494,0.035,68.72393701
9/2/2019,ADSK,29/3/2019,177.5,Put,24,25.3,0.3755,-0.8316,0.0127,-0.0475,0.1412,-0.122,68.72393701
9/2/2019,AEE,15/2/2019,60,Call,9.9,10.8,0.179,1,0,-0.0042,0,0.0115,68.72393701
9/2/2019,AEE,15/2/2019,60,Put,0,0.35,0.1929,0,0,0,0,0,68.72393701
9/2/2019,AEE,15/2/2019,65,Call,5,5.9,0.179,0.9995,0.001,-0.0048,0.0002,0.0124,68.72393701
9/2/2019,AEE,15/2/2019,65,Put,0.05,0.25,0.1929,-0.0011,0.002,-0.0005,0.0004,0,68.72393701
9/2/2019,AEE,15/2/2019,70,Call,0.9,1.05,0.179,0.6188,0.2183,-0.0506,0.0372,0.0082,68.72393701
9/2/2019,AEE,15/2/2019,70,Put,0.4,0.65,0.1929,-0.3901,0.2054,-0.0501,0.0375,-0.0047,68.72393701
9/2/2019,AEE,15/2/2019,75,Call,0,0.4,0.179,0.0065,0.0105,-0.0023,0.0018,0.0001,68.72393701
9/2/2019,AEE,15/2/2019,75,Put,4.2,5.1,0.1929,-1,0.0041,0,0.0002,0,68.72393701
9/2/2019,AEE,15/2/2019,80,Call,0,0.4,0.179,0,0,0,0,0,68.72393701
9/2/2019,AEE,15/2/2019,80,Put,8.8,10.6,0.1929,-1,0,0,0,0,68.72393701
9/2/2019,AEE,15/3/2019,60,Call,10,11,0.2069,0.9974,0.0019,-0.0047,0.002,0.0457,68.72393701
9/2/2019,AEE,15/3/2019,60,Put,0,1,0.1953,-0.0044,0.003,-0.0008,0.0028,-0.0003,68.72393701
9/2/2019,AEE,15/3/2019,65,Call,5.3,6.2,0.2069,0.9211,0.0354,-0.0143,0.0324,0.0459,68.72393701
9/2/2019,AEE,15/3/2019,65,Put,0.15,0.25,0.1953,-0.0976,0.0409,-0.01,0.0391,-0.0063,68.72393701
9/2/2019,AEE,15/3/2019,70,Call,1.45,1.7,0.1543,0.5831,0.1252,-0.0228,0.083,0.0319,68.72393701
9/2/2019,AEE,15/3/2019,70,Put,1.15,1.45,0.1592,-0.474,0.1167,-0.0174,0.0862,-0.0293,68.72393701
9/2/2019,AEE,15/3/2019,75,Call,0.05,0.15,0.2161,0.1783,0.0577,-0.0189,0.0565,0.0105,68.72393701
9/2/2019,AEE,15/3/2019,75,Put,4.7,5.8,0.2161,-0.8356,0.0535,-0.0123,0.0542,-0.0515,68.72393701
9/2/2019,AEE,15/3/2019,80,Call,0,0.15,0.2161,0.0273,0.0137,-0.0044,0.0149,0.0017,68.72393701
9/2/2019,AEE,15/3/2019,80,Put,9.4,10.8,0.2161,-0.9751,0.0126,0,0.0139,-0.0608,68.72393701
9/2/2019,AEP,15/2/2019,67.5,Call,12.3,12.6,0.1177,1,0,-0.0047,0,0.0129,68.72393701
9/2/2019,AEP,15/2/2019,67.5,Put,0,0.05,0.1361,0,0,0,0,0,68.72393701
9/2/2019,AEP,15/2/2019,72.5,Call,7.3,7.8,0.1177,1,0,-0.0051,0,0.0139,68.72393701
9/2/2019,AEP,15/2/2019,72.5,Put,0,0.1,0.1361,0,0,0,0,0,68.72393701
9/2/2019,AEP,15/2/2019,75,Call,4.9,5.5,0.1177,1,0.0001,-0.0053,0,0.0144,68.72393701
9/2/2019,AEP,15/2/2019,75,Put,0,0.1,0.1361,-0.0003,0.0006,-0.0001,0.0001,0,68.72393701
9/2/2019,AEP,15/2/2019,77.5,Call,2.45,2.7,0.1177,0.9774,0.0412,-0.0103,0.006,0.0145,68.72393701
9/2/2019,AEP,15/2/2019,77.5,Put,0.05,0.15,0.1361,-0.0415,0.0589,-0.0093,0.0098,-0.0006,68.72393701
9/2/2019,AEP,15/2/2019,80,Call,0.5,0.6,0.1177,0.5213,0.3056,-0.04,0.0441,0.0079,68.72393701
9/2/2019,AEP,15/2/2019,80,Put,0.5,0.65,0.1361,-0.4832,0.2676,-0.0408,0.0441,-0.0063,68.72393701
9/2/2019,AEP,15/2/2019,82.5,Call,0,0.1,0.1177,0.0332,0.0568,-0.0071,0.0082,0.0005,68.72393701
9/2/2019,AEP,15/2/2019,82.5,Put,2.4,2.65,0.1361,-0.9566,0.0809,-0.0076,0.0113,-0.0049,68.72393701
9/2/2019,AEP,15/2/2019,85,Call,0,0.05,0.1177,0.0001,0.0004,0,0.0001,0,68.72393701
9/2/2019,AEP,15/2/2019,85,Put,4.9,5.2,0.1361,-1,0,0,0,0,68.72393701
9/2/2019,AEP,15/2/2019,87.5,Call,0,0.05,0.1177,0,0,0,0,0,68.72393701
9/2/2019,AEP,15/2/2019,87.5,Put,7.4,7.7,0.1361,-1,0,0,0,0,68.72393701
9/2/2019,AEP,15/2/2019,90,Call,0,0.05,0.1177,0,0,0,0,0,68.72393701
9/2/2019,AEP,15/2/2019,90,Put,9.9,10.2,0.1361,-1,0,0,0,0,68.72393701
9/2/2019,AEP,15/3/2019,67.5,Call,12.5,12.8,0.1766,0.9993,0.0006,-0.0049,0.0006,0.0644,68.72393701
9/2/2019,AEP,15/3/2019,67.5,Put,0,0.15,0.1766,-0.0007,0.0006,-0.0002,0.0006,-0.0001,68.72393701
9/2/2019,AEP,15/3/2019,72.5,Call,7.6,7.9,0.1766,0.9698,0.0156,-0.0092,0.0169,0.0669,68.72393701
9/2/2019,AEP,15/3/2019,72.5,Put,0.05,0.15,0.1766,-0.0302,0.0156,-0.0041,0.0169,-0.0024,68.72393701
9/2/2019,AEP,15/3/2019,75,Call,5.3,5.5,0.1705,0.9034,0.0405,-0.015,0.0424,0.0641,68.72393701
9/2/2019,AEP,15/3/2019,75,Put,0.2,0.3,0.1823,-0.1115,0.0423,-0.0117,0.0487,-0.0081,68.72393701
9/2/2019,AEP,15/3/2019,77.5,Call,3,3.3,0.1438,0.7872,0.0816,-0.019,0.0719,0.0573,68.72393701
9/2/2019,AEP,15/3/2019,77.5,Put,0.45,0.6,0.1547,-0.2305,0.0802,-0.0155,0.0763,-0.016,68.72393701
9/2/2019,AEP,15/3/2019,80,Call,1.4,1.5,0.1357,0.534,0.1182,-0.022,0.0984,0.0395,68.72393701
9/2/2019,AEP,15/3/2019,80,Put,1.25,1.35,0.141,-0.4734,0.1171,-0.0177,0.0983,-0.0299,68.72393701
9/2/2019,AEP,15/3/2019,82.5,Call,0.4,0.5,0.1277,0.2449,0.0994,-0.0156,0.0778,0.0183,68.72393701
9/2/2019,AEP,15/3/2019,82.5,Put,2.65,2.9,0.1277,-0.775,0.1062,-0.0106,0.075,-0.0359,68.72393701
9/2/2019,AEP,15/3/2019,85,Call,0.05,0.15,0.1277,0.074,0.0443,-0.0067,0.0347,0.0056,68.72393701
9/2/2019,AEP,15/3/2019,85,Put,4.9,5.2,0.1277,-0.966,0.0542,-0.002,0.022,-0.0104,68.72393701
9/2/2019,AEP,15/3/2019,90,Call,0,0.05,0.1277,0.0019,0.0019,-0.0003,0.0015,0.0001,68.72393701
9/2/2019,AEP,15/3/2019,90,Put,9.9,10.2,0.1277,-1,0,0,0,0,68.72393701
9/2/2019,AES,15/2/2019,15,Call,2.15,2.25,0.1702,1,0,-0.001,0,0.0029,68.72393701
9/2/2019,AES,15/2/2019,15,Put,0,0.05,0.1702,0,0,0,0,0,68.72393701
9/2/2019,AES,15/2/2019,16,Call,1.15,1.3,0.1702,0.9992,0.0068,-0.0012,0.0001,0.0031,68.72393701
9/2/2019,AES,15/2/2019,16,Put,0,0.05,0.1702,-0.0008,0.0068,-0.0001,0.0001,0,68.72393701
9/2/2019,AES,15/2/2019,17,Call,0.25,0.35,0.1702,0.7185,0.8322,-0.0106,0.008,0.0023,68.72393701
9/2/2019,AES,15/2/2019,17,Put,0.05,0.15,0.1702,-0.2822,0.8385,-0.0095,0.008,-0.0009,68.72393701
9/2/2019,AES,15/2/2019,18,Call,0,0.05,0.1702,0.0323,0.1782,-0.0021,0.0017,0.0001,68.72393701
9/2/2019,AES,15/2/2019,18,Put,0.75,0.9,0.1702,-0.9796,0.1944,-0.0011,0.0014,-0.0007,68.72393701
9/2/2019,AES,15/2/2019,19,Call,0,0.05,0.1702,0,0.0002,0,0,0,68.72393701
9/2/2019,AES,15/2/2019,19,Put,1.75,1.85,0.1702,-1,0,0,0,0,68.72393701
9/2/2019,AES,15/2/2019,20,Call,0,0.05,0.1702,0,0,0,0,0,68.72393701
9/2/2019,AES,15/2/2019,20,Put,2.75,2.85,0.1702,-1,0,0,0,0,68.72393701
9/2/2019,AES,15/3/2019,15,Call,2.2,2.35,0.2338,0.976,0.0453,-0.002,0.003,0.0139,68.72393701
9/2/2019,AES,15/3/2019,15,Put,0,0.1,0.2338,-0.024,0.0453,-0.001,0.003,-0.0004,68.72393701
9/2/2019,AES,15/3/2019,16,Call,1.3,1.4,0.2338,0.8612,0.1776,-0.0049,0.0118,0.0129,68.72393701
9/2/2019,AES,15/3/2019,16,Put,0.1,0.2,0.2338,-0.139,0.179,-0.0038,0.0122,-0.0022,68.72393701
9/2/2019,AES,15/3/2019,17,Call,0.6,0.65,0.229,0.5993,0.3168,-0.0074,0.0206,0.0093,68.72393701
9/2/2019,AES,15/3/2019,17,Put,0.35,0.45,0.2455,-0.408,0.3006,-0.0068,0.0208,-0.006,68.72393701
9/2/2019,AES,15/3/2019,18,Call,0.15,0.25,0.2216,0.2824,0.2862,-0.006,0.018,0.0045,68.72393701
9/2/2019,AES,15/3/2019,18,Put,0.9,1.05,0.2392,-0.7093,0.2798,-0.0056,0.0187,-0.0089,68.72393701
9/2/2019,AES,15/3/2019,19,Call,0,0.1,0.2216,0.0862,0.1332,-0.0028,0.0084,0.0014,68.72393701
9/2/2019,AES,15/3/2019,19,Put,1.75,1.9,0.2392,-0.9117,0.1516,-0.0023,0.0089,-0.0071,68.72393701
9/2/2019,AES,15/3/2019,20,Call,0,0.05,0.2216,0.0173,0.0363,-0.0007,0.0023,0.0003,68.72393701
9/2/2019,AES,15/3/2019,20,Put,2.75,2.85,0.2392,-0.9986,0.0261,0,0.0004,0,68.72393701
9/2/2019,AFL,22/2/2019,41,Call,6.85,7.8,0.1923,1,0,-0.0028,0,0.0078,68.72393701
9/2/2019,AFL,22/2/2019,41,Put,0,0.1,0.2044,0,0.0001,0,0,0,68.72393701
9/2/2019,AFL,22/2/2019,43.5,Call,4.45,4.8,0.1923,0.9998,0.0006,-0.0031,0.0001,0.0083,68.72393701
9/2/2019,AFL,22/2/2019,43.5,Put,0,0.14,0.2044,-0.007,0.0102,-0.0013,0.0018,-0.0001,68.72393701
9/2/2019,AFL,22/2/2019,45,Call,2.66,3.4,0.1923,0.9883,0.0223,-0.0057,0.003,0.0086,68.72393701
9/2/2019,AFL,22/2/2019,45,Put,0.05,0.13,0.2044,-0.0537,0.0569,-0.0073,0.0102,-0.001,68.72393701
9/2/2019,AFL,22/2/2019,46.5,Call,1.53,1.96,0.1591,0.9197,0.1288,-0.0132,0.0136,0.0088,68.72393701
9/2/2019,AFL,22/2/2019,46.5,Put,0.16,0.23,0.1877,-0.1959,0.158,-0.0168,0.0267,-0.0034,68.72393701
9/2/2019,AFL,22/2/2019,47,Call,1.26,1.43,0.1747,0.8054,0.2083,-0.0226,0.0242,0.0085,68.72393701
9/2/2019,AFL,22/2/2019,47,Put,0.23,0.32,0.1731,-0.2715,0.2057,-0.0185,0.0314,-0.0046,68.72393701
9/2/2019,AFL,22/2/2019,48,Call,0.53,0.66,0.152,0.5554,0.3295,-0.0258,0.0355,0.0071,68.72393701
9/2/2019,AFL,22/2/2019,48,Put,0.45,0.72,0.1494,-0.5101,0.2888,-0.0185,0.0374,-0.008,68.72393701
9/2/2019,AFL,22/2/2019,49,Call,0.12,0.21,0.1376,0.2337,0.262,-0.0164,0.0285,0.0036,68.72393701
9/2/2019,AFL,22/2/2019,49,Put,0.98,1.32,0.1142,-0.8396,0.2391,-0.0069,0.0239,-0.0105,68.72393701
9/2/2019,AFL,22/2/2019,50,Call,0,0.08,0.21,0.1633,0.1296,-0.0185,0.0232,0.0028,68.72393701
9/2/2019,AFL,22/2/2019,50,Put,1.82,2.61,0.21,-0.8455,0.1245,-0.0143,0.0224,-0.0113,68.72393701
9/2/2019,AFL,22/2/2019,51.5,Call,0,0.06,0.2191,0.0505,0.0506,-0.0078,0.0098,0.0009,68.72393701
9/2/2019,AFL,22/2/2019,51.5,Put,3.4,3.8,0.2191,-0.9548,0.049,-0.004,0.0095,-0.011,68.72393701
9/2/2019,AFL,22/2/2019,52.5,Call,0,0.05,0.3781,0.1178,0.0561,-0.0256,0.0182,0.0021,68.72393701
9/2/2019,AFL,22/2/2019,52.5,Put,4.45,5.05,0.3781,-0.8856,0.0559,-0.0218,0.0179,-0.0123,68.72393701
9/2/2019,AFL,22/2/2019,55,Call,0,0.04,0.3781,0.0349,0.0217,-0.0099,0.0072,0.0006,68.72393701
9/2/2019,AFL,22/2/2019,55,Put,6.35,7.5,0.3781,-0.9683,0.021,-0.0057,0.0069,-0.0118,68.72393701
9/2/2019,AFL,8/3/2019,41,Call,6.4,9.5,0.1733,1,0,-0.0028,0,0.0077,68.72393701
9/2/2019,AFL,8/3/2019,41,Put,0,0.24,0.2105,-0.0031,0.0034,-0.0005,0.0013,-0.0001,68.72393701
9/2/2019,AFL,8/3/2019,43.5,Call,4,7.15,0.1733,0.9993,0.0019,-0.0032,0.0004,0.0083,68.72393701
9/2/2019,AFL,8/3/2019,43.5,Put,0.04,0.25,0.2105,-0.0428,0.0326,-0.0044,0.0121,-0.0016,68.72393701
9/2/2019,AFL,8/3/2019,45,Call,2.79,3.75,0.1733,0.9698,0.049,-0.0076,0.0093,0.0107,68.72393701
9/2/2019,AFL,8/3/2019,45,Put,0.14,0.28,0.2105,-0.1279,0.0753,-0.0101,0.0285,-0.0045,68.72393701
9/2/2019,AFL,8/3/2019,46.5,Call,1.78,2.36,0.2201,0.7314,0.1347,-0.0228,0.0437,0.0196,68.72393701
9/2/2019,AFL,8/3/2019,46.5,Put,0.34,0.48,0.1882,-0.2637,0.1321,-0.0138,0.0439,-0.0089,68.72393701
9/2/2019,AFL,8/3/2019,47,Call,1.41,1.68,0.1798,0.6987,0.1769,-0.0202,0.046,0.0191,68.72393701
9/2/2019,AFL,8/3/2019,47,Put,0.47,0.61,0.1823,-0.3309,0.1517,-0.0147,0.0486,-0.0109,68.72393701
9/2/2019,AFL,8/3/2019,48,Call,0.73,0.93,0.1554,0.5186,0.211,-0.0177,0.0524,0.0168,68.72393701
9/2/2019,AFL,8/3/2019,48,Put,0.78,0.98,0.1652,-0.4953,0.1858,-0.0142,0.0529,-0.0153,68.72393701
9/2/2019,AFL,8/3/2019,49,Call,0.29,0.45,0.1432,0.3099,0.1887,-0.0132,0.0472,0.0111,68.72393701
9/2/2019,AFL,8/3/2019,49,Put,1.23,1.59,0.1498,-0.6931,0.1857,-0.0107,0.0463,-0.0185,68.72393701
9/2/2019,AFL,8/3/2019,50,Call,0.11,0.2,0.1437,0.1573,0.1266,-0.0087,0.0326,0.0058,68.72393701
9/2/2019,AFL,8/3/2019,50,Put,2.04,2.48,0.1694,-0.8144,0.1291,-0.0088,0.0367,-0.0189,68.72393701
9/2/2019,AFL,8/3/2019,51.5,Call,0,0.66,0.3256,0.2313,0.0705,-0.0242,0.0404,0.0081,68.72393701
9/2/2019,AFL,8/3/2019,51.5,Put,2.95,3.95,0.3256,-0.7747,0.072,-0.0211,0.041,-0.0218,68.72393701
9/2/2019,AFL,8/3/2019,53,Call,0,0.06,0.4805,0.2488,0.0499,-0.037,0.0424,0.0085,68.72393701
9/2/2019,AFL,8/3/2019,53,Put,4.35,7.55,0.4805,-0.7546,0.0504,-0.0337,0.042,-0.0235,68.72393701
9/2/2019,AFL,8/3/2019,55,Call,0,0.05,0.4805,0.1692,0.0397,-0.0293,0.033,0.0058,68.72393701
9/2/2019,AFL,8/3/2019,55,Put,6.7,8.4,0.4805,-0.8353,0.0403,-0.0259,0.0325,-0.0238,68.72393701
9/2/2019,AFL,29/3/2019,41.5,Call,6.45,6.95,0.1903,0.9996,0.001,-0.0031,0.0003,0.0081,68.72393701
9/2/2019,AFL,29/3/2019,41.5,Put,0.08,0.16,0.2062,-0.0235,0.0153,-0.002,0.0097,-0.0016,68.72393701
9/2/2019,AFL,29/3/2019,43.5,Call,4.5,5,0.1903,0.9644,0.0419,-0.0077,0.0146,0.0222,68.72393701
9/2/2019,AFL,29/3/2019,43.5,Put,0.1,0.26,0.2062,-0.0867,0.0439,-0.0056,0.0288,-0.0053,68.72393701
9/2/2019,AFL,29/3/2019,45,Call,3.15,3.6,0.1903,0.853,0.0878,-0.0127,0.0419,0.0407,68.72393701
9/2/2019,AFL,29/3/2019,45,Put,0.27,0.47,0.2062,-0.1816,0.0735,-0.0092,0.0466,-0.0109,68.72393701
9/2/2019,AFL,29/3/2019,46.5,Call,2.04,2.31,0.1787,0.7084,0.1141,-0.0137,0.0604,0.0418,68.72393701
9/2/2019,AFL,29/3/2019,46.5,Put,0.52,0.76,0.1842,-0.3016,0.1094,-0.0106,0.061,-0.0174,68.72393701
9/2/2019,AFL,29/3/2019,47,Call,1.66,1.88,0.1667,0.657,0.1284,-0.0133,0.0645,0.0398,68.72393701
9/2/2019,AFL,29/3/2019,47,Put,0.63,0.82,0.1702,-0.3506,0.1264,-0.0103,0.0655,-0.0198,68.72393701
9/2/2019,AFL,29/3/2019,48,Call,1.01,1.34,0.1622,0.5226,0.1406,-0.0133,0.0699,0.0323,68.72393701
9/2/2019,AFL,29/3/2019,48,Put,0.98,1.22,0.1608,-0.4849,0.1455,-0.0101,0.0698,-0.0257,68.72393701
9/2/2019,AFL,29/3/2019,49,Call,0.55,0.85,0.1555,0.3798,0.1402,-0.0119,0.0679,0.0238,68.72393701
9/2/2019,AFL,29/3/2019,49,Put,1.49,1.78,0.1544,-0.6341,0.1469,-0.0087,0.0666,-0.0301,68.72393701
9/2/2019,AFL,29/3/2019,50,Call,0.27,0.56,0.1488,0.244,0.1206,-0.0092,0.0564,0.0154,68.72393701
9/2/2019,AFL,29/3/2019,50,Put,2.12,2.53,0.1488,-0.7769,0.1289,-0.0061,0.0532,-0.0302,68.72393701
9/2/2019,AFL,29/3/2019,51.5,Call,0.02,0.14,0.1472,0.1059,0.0708,-0.0052,0.0321,0.0066,68.72393701
9/2/2019,AFL,29/3/2019,51.5,Put,2.94,4.6,0.1472,-0.9265,0.0744,-0.0016,0.026,-0.021,68.72393701
9/2/2019,AFL,29/3/2019,53,Call,0,0.13,0.1422,0.0325,0.0291,-0.002,0.0127,0.002,68.72393701
9/2/2019,AFL,29/3/2019,53,Put,4.7,5.8,0.1422,-0.9924,0.0151,0,0.0046,-0.0115,68.72393701
9/2/2019,AFL,29/3/2019,55.5,Call,0,0.06,0.1422,0.0032,0.0038,-0.0003,0.0017,0.0002,68.72393701
9/2/2019,AFL,29/3/2019,55.5,Put,7.2,7.9,0.1422,-1,0,0,0,-0.0105,68.72393701
9/2/2019,AGN,22/2/2019,110,Call,20.6,23.35,0.3948,0.9992,0.0004,-0.0091,0.0007,0.0149,68.72393701
9/2/2019,AGN,22/2/2019,110,Put,0,0.22,0.3701,-0.0062,0.0019,-0.0059,0.0045,-0.0003,68.72393701
9/2/2019,AGN,22/2/2019,120,Call,12.05,12.7,0.3948,0.9283,0.0178,-0.0733,0.033,0.02,68.72393701
9/2/2019,AGN,22/2/2019,120,Put,0.34,0.56,0.3701,-0.0971,0.0181,-0.0577,0.044,-0.0048,68.72393701
9/2/2019,AGN,22/2/2019,123,Call,9.2,10.05,0.3739,0.8681,0.0283,-0.1007,0.0529,0.0213,68.72393701
9/2/2019,AGN,22/2/2019,123,Put,0.56,0.85,0.3403,-0.1505,0.0268,-0.072,0.0622,-0.0073,68.72393701
9/2/2019,AGN,22/2/2019,127,Call,5.7,6.2,0.3028,0.7702,0.048,-0.1106,0.0781,0.0248,68.72393701
9/2/2019,AGN,22/2/2019,127,Put,1.19,1.36,0.2967,-0.2662,0.0433,-0.0875,0.0859,-0.0126,68.72393701
9/2/2019,AGN,22/2/2019,129,Call,4.25,4.8,0.2994,0.6664,0.055,-0.1224,0.0913,0.0239,68.72393701
9/2/2019,AGN,22/2/2019,129,Put,1.74,1.94,0.286,-0.3574,0.0511,-0.0954,0.0952,-0.0167,68.72393701